"id","fullpath"
"235229","р-н Мамадышский с Красная Горка ул Пушкина"
"236005","р-н Мамадышский с Старый Кумазан ул Лесная"
"247199","р-н Черемшанский с Карамышево"
"247191","р-н Черемшанский с Шешминская Крепость кв-л 090502"
"248279","р-н Черемшанский с Карамышево ул Бари Габдрахманова"
"251181","р-н Черемшанский с Черемшан ул Сайдашева"
"251711","р-н Черемшанский с Черемшан ул Макаринская"
"1806233",""
"216169","р-н Альметьевский пгт Нижняя Мактама ул Объездная"
"217337","р-н Альметьевский пгт Нижняя Мактама ул Гагарина"
"246602","р-н Тюлячинский с Тюлячи ул Светлая"
"245867","р-н Тюлячинский с Тюлячи ул Фатыха Хусни"
"247888","р-н Тюлячинский с Тюлячи ул Луговая"
"216104","р-н Альметьевский с Старая Михайловка ул Автомобильная"
"214639","р-н Алькеевский с Борискино ул Молодежная"
"242178","р-н Спасский г Болгар пер Чернышевского"
"214821","р-н Алькеевский с Чувашский Брод ул Окольная"
"214792","р-н Алькеевский с Старое Алпарово ул Мира"
"214950","р-н Алькеевский д Имени Мулланура Вахитова"
"215275","р-н Алькеевский с Нижнее Алькеево ул Восстания"
"215798","р-н Алькеевский д Нижние Салманы"
"215813","р-н Алькеевский с Чувашский Брод ул Торговая"
"215691","р-н Алькеевский с Салманы ул Молодежная"
"216159","р-н Алькеевский с Нижнее Алькеево ул Шайхутдинова"
"216966","р-н Алькеевский с Базарные Матаки ул Тукая"
"216948","р-н Алькеевский с Новые Челны ул Горная"
"218043","р-н Алькеевский с Нижнее Алькеево ул Тукая"
"217954","р-н Алькеевский с Нижнее Качеево ул Дорожная"
"223596","р-н Дрожжановский с Чепкас-Ильметьево ул Колхозная"
"223639","р-н Дрожжановский с Верхний Каракитан"
"223937","р-н Дрожжановский с Старый Убей ул Кирова"
"223990","р-н Дрожжановский с Старые Чукалы ул Красная Армия"
"224316","р-н Дрожжановский с Старое Шаймурзино ул Пионерская"
"224248","р-н Дрожжановский д Татарский Саплык ул Новая"
"224577","р-н Дрожжановский с Новые Чукалы ул Колхозная"
"224672","р-н Дрожжановский с Татарские Шатрашаны ул Марса"
"224730","р-н Дрожжановский д Малое Шаймурзино ул 40 лет Победы"
"224924","р-н Дрожжановский с Городище ул Овражная"
"1806813",""
"225857","р-н Дрожжановский с Чувашское Дрожжаное ул Комсомольская"
"226895","р-н Дрожжановский с Новое Ильмово ул Центральная"
"222266","р-н Бугульминский кв-л 051021"
"227062","р-н Дрожжановский с Новые Чукалы ул Советская"
"227321","р-н Дрожжановский д Татарские Тюки ул Советская"
"227598","р-н Дрожжановский с Шланга ул Школьная"
"227685","р-н Дрожжановский с Большая Цильна ул У.Алиева"
"227624","р-н Дрожжановский д Нижнеподлесные Шигали"
"227756","р-н Дрожжановский с Убей ул Тал-Морзы"
"228041","р-н Дрожжановский с Большая Акса ул Мира"
"1806207",""
"216463","р-н Апастовский с Мурзино ул Комсомольская"
"216560","р-н Апастовский д Янгильдино ул Салавата Каримова"
